sku,sku_description,price,weight_lb,length_in,width_in,height_in,department,popularity
SKU002919,sku_description_2919,339.84,0.6,85.0,2.5,9.8,Dept_9,2.087938766221652e-05
SKU002920,sku_description_2920,244.44,15.95,26.3,4.7,18.2,Dept_23,5.764518859800841e-06
SKU002921,sku_description_2921,262.26,104.9,75.3,16.8,27.7,Dept_4,8.570123725766965e-06
SKU002922,sku_description_2922,570.96,126.49,47.3,58.9,54.3,Dept_13,2.1281716473079587e-05
SKU002923,sku_description_2923,653.97,18.67,40.9,24.7,5.4,Dept_20,3.3014440064863244e-06
SKU002924,sku_description_2924,147.75,133.06,7.5,35.0,31.7,Dept_5,9.521704930096155e-05
SKU002925,sku_description_2925,298.64,123.46,77.5,47.3,41.5,Dept_23,5.559182770208505e-06
SKU002926,sku_description_2926,721.85,187.99,25.8,17.2,50.7,Dept_16,8.855662275957898e-06
SKU002927,sku_description_2927,645.93,168.15,61.8,56.5,16.5,Dept_13,1.5306889297865466e-05
SKU002928,sku_description_2928,787.93,188.65,79.0,28.8,2.6,Dept_22,1.5466088008053645e-06
SKU002929,sku_description_2929,604.14,193.22,49.2,52.9,6.0,Dept_25,8.350979043534928e-06
SKU002930,sku_description_2930,316.38,88.22,58.4,28.2,31.4,Dept_6,7.765878259532141e-06
SKU002931,sku_description_2931,473.74,97.63,31.9,54.6,56.6,Dept_8,1.6086331036203733e-06
SKU002932,sku_description_2932,529.83,56.4,65.9,51.9,36.5,Dept_13,1.0396136144373606e-06
SKU002933,sku_description_2933,65.53,101.74,59.8,21.9,38.7,Dept_4,3.3905630475143316e-06
SKU002934,sku_description_2934,436.96,30.23,41.1,7.1,44.3,Dept_19,1.2284790207141257e-06
SKU002935,sku_description_2935,568.33,134.32,57.8,5.7,19.9,Dept_10,2.8632403229779248e-05
SKU002936,sku_description_2936,136.36,5.08,25.1,29.1,28.0,Dept_10,1.8792375740612178e-07
SKU002937,sku_description_2937,625.16,47.2,59.9,4.4,13.9,Dept_12,4.321182426295563e-06
SKU002938,sku_description_2938,468.27,41.69,61.2,38.1,38.5,Dept_4,3.526534697373517e-05
SKU002939,sku_description_2939,761.92,187.58,41.2,48.9,56.4,Dept_13,2.0328662718056606e-05
SKU002940,sku_description_2940,36.81,29.07,23.9,52.3,17.6,Dept_16,1.380715686092171e-05
SKU002941,sku_description_2941,214.46,178.17,72.7,56.8,50.1,Dept_6,3.379474277780188e-06
SKU002942,sku_description_2942,482.44,24.96,68.4,6.9,53.9,Dept_5,9.65413961171753e-06
SKU002943,sku_description_2943,239.36,130.17,7.0,52.8,52.2,Dept_12,2.365128889213608e-06
SKU002944,sku_description_2944,572.4,64.05,45.5,7.8,12.3,Dept_24,7.234344794479299e-05
SKU002945,sku_description_2945,607.93,63.27,10.1,59.4,30.4,Dept_10,4.802318709597918e-06
SKU002946,sku_description_2946,84.71,199.65,30.1,8.3,16.7,Dept_5,1.0786694608063423e-05
SKU002947,sku_description_2947,412.54,45.29,39.2,59.7,26.7,Dept_3,2.0258804163598777e-05
SKU002948,sku_description_2948,408.59,40.59,17.6,25.9,46.1,Dept_11,6.387759925093949e-07
SKU002949,sku_description_2949,297.32,117.91,43.3,44.9,20.1,Dept_7,1.677704509844095e-05
SKU002950,sku_description_2950,746.54,148.18,64.1,12.2,51.9,Dept_17,3.0616562328249164e-06
SKU002951,sku_description_2951,662.52,196.5,40.5,6.8,11.1,Dept_20,9.159563317796857e-07
SKU002952,sku_description_2952,558.68,140.31,22.6,41.0,15.0,Dept_1,2.268080583688176e-06
SKU002953,sku_description_2953,572.32,112.42,38.5,34.1,34.2,Dept_21,4.621469954790926e-06
SKU002954,sku_description_2954,370.99,81.89,54.1,54.7,14.1,Dept_20,2.4385826714478557e-06
SKU002955,sku_description_2955,737.03,119.06,84.4,41.5,8.9,Dept_7,2.4362321621102273e-05
SKU002956,sku_description_2956,556.59,120.21,46.0,38.9,26.8,Dept_14,1.2525544236664317e-05
SKU002957,sku_description_2957,584.0,43.62,80.1,39.9,19.3,Dept_21,4.076051531159248e-06
SKU002958,sku_description_2958,689.77,134.27,88.6,25.2,26.1,Dept_9,3.894105373592456e-06
SKU002959,sku_description_2959,221.44,40.96,51.2,43.9,8.4,Dept_18,2.7460276399392084e-06
SKU002960,sku_description_2960,646.24,98.04,14.9,53.9,46.5,Dept_13,1.9843219337822862e-06
SKU002961,sku_description_2961,158.61,52.05,79.0,42.1,53.9,Dept_3,7.246795120211566e-06
SKU002962,sku_description_2962,278.24,62.63,77.9,8.6,17.7,Dept_4,6.3238401639992274e-06
SKU002963,sku_description_2963,270.48,122.81,78.4,28.2,42.9,Dept_1,5.3326628385124065e-06
SKU002964,sku_description_2964,782.88,12.99,85.6,25.4,40.7,Dept_15,3.619181999059417e-06
SKU002965,sku_description_2965,685.66,2.51,26.3,30.1,51.6,Dept_3,1.6114090507977625e-06
SKU002966,sku_description_2966,561.83,26.21,31.3,18.9,54.8,Dept_10,3.940662273984961e-06
SKU002967,sku_description_2967,582.46,33.82,62.5,34.4,13.5,Dept_24,2.3807819651120644e-06
SKU002968,sku_description_2968,450.97,39.65,51.6,48.7,50.7,Dept_6,4.2794849213239094e-05
SKU002969,sku_description_2969,757.83,154.81,78.4,21.4,9.6,Dept_6,0.00014400792038369388
SKU002970,sku_description_2970,398.52,89.43,24.4,55.4,8.7,Dept_23,3.0213936896068895e-05
SKU002971,sku_description_2971,306.27,94.04,59.9,18.0,39.5,Dept_8,6.152895730234987e-07
SKU002972,sku_description_2972,132.94,128.9,84.8,31.1,22.7,Dept_24,1.4504756265561665e-07
SKU002973,sku_description_2973,629.61,145.85,21.0,40.0,16.6,Dept_6,4.487476325386543e-06
SKU002974,sku_description_2974,588.35,0.8,29.0,49.5,44.5,Dept_25,1.6700388597236875e-06
SKU002975,sku_description_2975,309.33,171.36,37.9,40.7,58.0,Dept_19,0.0001676396155480733
SKU002976,sku_description_2976,23.08,197.69,9.7,53.1,18.6,Dept_18,4.873688809894624e-06
SKU002977,sku_description_2977,671.68,24.45,17.6,50.2,57.2,Dept_25,3.810048466531228e-07
SKU002978,sku_description_2978,12.1,130.25,35.6,13.8,16.7,Dept_14,6.945490428979303e-05
SKU002979,sku_description_2979,563.85,0.58,8.5,23.5,40.1,Dept_4,0.00010603814485249049
SKU002980,sku_description_2980,776.29,9.9,33.9,3.7,47.2,Dept_4,1.0896678125588218e-05
SKU002981,sku_description_2981,351.82,57.07,23.5,18.7,15.0,Dept_10,9.334597862554971e-07
SKU002982,sku_description_2982,190.27,169.3,78.1,2.9,18.7,Dept_24,8.544123667645748e-06
SKU002983,sku_description_2983,564.78,130.53,55.5,41.8,58.7,Dept_11,2.3012092375408526e-06
SKU002984,sku_description_2984,654.25,89.22,81.1,43.2,19.1,Dept_18,1.9476570419755057e-06
SKU002985,sku_description_2985,438.5,87.78,19.9,47.4,24.8,Dept_16,2.7484632172940437e-05
SKU002986,sku_description_2986,773.73,93.26,9.2,10.2,44.4,Dept_6,3.731520390359418e-07
SKU002987,sku_description_2987,44.18,62.28,33.2,20.8,40.0,Dept_1,2.8614878925088303e-05
SKU002988,sku_description_2988,405.32,175.56,7.0,38.4,52.4,Dept_24,7.588254609808027e-08
SKU002989,sku_description_2989,575.61,113.62,79.7,51.5,31.6,Dept_11,0.00011053952607765924
SKU002990,sku_description_2990,690.52,96.84,18.6,51.3,20.3,Dept_17,1.4959977401784317e-05
SKU002991,sku_description_2991,145.87,93.07,14.4,25.4,50.3,Dept_14,5.614961318498636e-07
SKU002992,sku_description_2992,640.6,187.17,71.3,21.2,30.4,Dept_8,4.4241052725253314e-05
SKU002993,sku_description_2993,443.51,144.76,64.7,28.9,31.7,Dept_14,2.1214049002105183e-05
SKU002994,sku_description_2994,319.05,29.05,7.0,11.3,55.2,Dept_9,1.8219800355514498e-06
SKU002995,sku_description_2995,107.98,87.45,46.8,15.4,23.6,Dept_14,5.958188546521452e-06
SKU002996,sku_description_2996,692.64,57.75,41.5,3.1,47.3,Dept_17,7.624328583082038e-06
SKU002997,sku_description_2997,128.35,197.38,36.0,45.4,59.5,Dept_9,3.825487095255587e-05
SKU002998,sku_description_2998,249.9,83.14,13.1,59.7,31.6,Dept_8,1.1927712344625159e-05
SKU002999,sku_description_2999,234.17,13.67,71.3,6.5,28.4,Dept_8,1.0134551680293872e-05
SKU003000,sku_description_3000,697.52,82.3,23.1,10.7,13.4,Dept_8,5.177575477233996e-06
SKU003001,sku_description_3001,539.14,64.34,42.3,13.8,23.9,Dept_23,1.4703882375924244e-05
SKU003002,sku_description_3002,637.96,119.96,79.5,33.6,13.1,Dept_1,0.00014588451002117838
SKU003003,sku_description_3003,202.62,45.29,30.0,24.5,27.1,Dept_20,4.236296410788997e-05
SKU003004,sku_description_3004,501.02,7.29,5.1,6.6,26.1,Dept_17,4.42061689557681e-06
SKU003005,sku_description_3005,458.68,19.27,80.2,2.3,38.9,Dept_6,1.686863375904984e-05
SKU003006,sku_description_3006,666.77,56.7,45.5,21.6,39.9,Dept_10,2.115076197523135e-06
SKU003007,sku_description_3007,725.15,69.73,45.7,27.6,57.6,Dept_8,2.300935931706475e-06
SKU003008,sku_description_3008,12.69,166.91,50.5,42.0,19.8,Dept_17,8.763327268711218e-06
SKU003009,sku_description_3009,540.19,54.09,17.8,58.8,6.0,Dept_6,4.04307621093389e-07
SKU003010,sku_description_3010,44.31,6.4,64.9,26.0,50.6,Dept_1,5.069203126633551e-07
SKU003011,sku_description_3011,440.44,156.17,22.4,32.2,3.0,Dept_18,4.699350424141174e-06
SKU003012,sku_description_3012,232.24,173.8,28.5,44.5,6.7,Dept_4,1.9303891386394632e-06
SKU003013,sku_description_3013,247.5,98.51,57.5,26.2,22.2,Dept_24,3.737396908620223e-05
SKU003014,sku_description_3014,284.31,57.06,68.0,36.7,25.7,Dept_8,5.149090971787875e-05
SKU003015,sku_description_3015,498.17,154.45,66.3,23.4,40.7,Dept_7,5.114224159534734e-06
SKU003016,sku_description_3016,269.24,1.88,9.3,59.4,49.7,Dept_21,4.880116263841978e-05
SKU003017,sku_description_3017,586.96,184.81,68.4,14.9,56.0,Dept_21,0.002381534906034613
SKU003018,sku_description_3018,325.41,173.12,60.3,45.4,1.8,Dept_25,7.805067569537905e-06
SKU003019,sku_description_3019,57.48,109.01,55.2,7.3,14.2,Dept_11,3.319166564682292e-05
SKU003020,sku_description_3020,627.66,55.59,87.1,17.7,18.2,Dept_8,7.471638728642597e-07
SKU003021,sku_description_3021,230.75,6.67,32.5,42.5,41.7,Dept_7,4.66572725795946e-07
SKU003022,sku_description_3022,347.92,199.96,62.1,19.8,57.5,Dept_24,8.565346340959651e-08
SKU003023,sku_description_3023,549.3,152.44,52.4,19.8,3.9,Dept_19,3.003984962562542e-06
SKU003024,sku_description_3024,267.97,67.81,36.1,14.0,3.4,Dept_16,0.00025579685703681486
SKU003025,sku_description_3025,48.1,3.95,71.4,6.9,55.7,Dept_15,1.0096930607928553e-06
SKU003026,sku_description_3026,301.02,127.89,37.5,22.6,46.4,Dept_25,4.275991794247677e-06
SKU003027,sku_description_3027,755.73,197.38,51.2,7.5,44.0,Dept_22,1.0652481741473299e-05
SKU003028,sku_description_3028,514.46,141.44,51.3,59.2,58.4,Dept_19,1.4768507491451308e-05
SKU003029,sku_description_3029,538.17,16.83,47.0,19.5,14.5,Dept_12,1.6085092854853127e-06
SKU003030,sku_description_3030,506.93,80.52,42.3,32.8,48.2,Dept_19,4.981270399516636e-05
SKU003031,sku_description_3031,161.6,21.93,16.8,17.8,14.8,Dept_16,3.2238320896088726e-05
SKU003032,sku_description_3032,336.41,182.44,23.2,15.3,15.3,Dept_6,7.002363293781438e-07
SKU003033,sku_description_3033,601.5,66.15,12.9,43.7,29.1,Dept_8,8.585726366458089e-07
SKU003034,sku_description_3034,83.79,146.7,65.7,23.0,38.7,Dept_9,2.4367133412180586e-07
SKU003035,sku_description_3035,224.45,17.03,67.5,11.6,16.5,Dept_15,0.0001291146138384571
SKU003036,sku_description_3036,223.23,25.77,58.2,13.6,32.1,Dept_21,2.192795498503811e-05
SKU003037,sku_description_3037,347.32,135.93,82.8,52.9,9.1,Dept_18,0.00011367615223824561
SKU003038,sku_description_3038,784.35,168.71,25.3,34.8,56.0,Dept_11,7.489485562675537e-06
SKU003039,sku_description_3039,56.8,40.37,74.3,40.3,43.7,Dept_21,6.495273475400899e-05
SKU003040,sku_description_3040,416.4,83.73,18.4,7.1,59.0,Dept_8,7.115696419796351e-07
SKU003041,sku_description_3041,145.95,123.92,8.0,35.5,15.2,Dept_25,3.240676346308033e-06
SKU003042,sku_description_3042,776.63,159.28,2.0,12.8,9.2,Dept_19,2.475334350976936e-05
SKU003043,sku_description_3043,93.3,125.68,53.1,9.0,7.5,Dept_15,1.9650974666729185e-06
SKU003044,sku_description_3044,324.67,19.18,70.5,30.1,58.0,Dept_17,2.97398402197913e-06
SKU003045,sku_description_3045,591.09,108.61,74.4,36.5,2.1,Dept_6,8.127585836503388e-07
SKU003046,sku_description_3046,564.53,176.93,43.4,23.0,1.2,Dept_18,2.6560310405425314e-06
SKU003047,sku_description_3047,339.91,173.62,7.2,42.0,43.3,Dept_15,2.2115536209169095e-05
SKU003048,sku_description_3048,279.18,117.04,5.1,50.0,58.9,Dept_24,1.3794899049845825e-07
SKU003049,sku_description_3049,319.9,199.14,82.7,37.8,35.4,Dept_12,1.7265446274354485e-05
SKU003050,sku_description_3050,213.63,21.11,10.2,47.4,37.6,Dept_12,4.407548428673553e-06
SKU003051,sku_description_3051,166.65,95.77,71.1,51.2,37.2,Dept_25,8.463005431461328e-06
SKU003052,sku_description_3052,387.98,155.05,8.1,59.4,16.5,Dept_20,8.00291189805455e-05
SKU003053,sku_description_3053,217.02,28.29,18.1,35.8,16.4,Dept_19,7.170800805655234e-05
SKU003054,sku_description_3054,232.11,194.55,16.3,8.5,7.1,Dept_4,2.9401743083118206e-06
SKU003055,sku_description_3055,526.43,70.87,26.4,26.0,28.7,Dept_21,6.06995857847281e-06
SKU003056,sku_description_3056,774.92,70.09,37.7,45.2,11.8,Dept_1,0.00010555531878085867
SKU003057,sku_description_3057,484.1,42.72,13.0,52.5,19.3,Dept_12,6.620153685850288e-06
SKU003058,sku_description_3058,64.35,57.67,87.6,14.2,29.0,Dept_20,3.5198318960892906e-06
SKU003059,sku_description_3059,63.24,115.56,2.2,36.9,48.2,Dept_19,5.374637071590329e-06
SKU003060,sku_description_3060,761.28,85.93,69.9,44.3,44.9,Dept_25,4.074118025495315e-07
SKU003061,sku_description_3061,239.94,38.76,48.3,59.3,46.0,Dept_7,1.1974915902588794e-05
SKU003062,sku_description_3062,76.38,161.85,9.5,24.2,2.2,Dept_19,1.2291116269022535e-05
SKU003063,sku_description_3063,480.44,12.54,12.6,4.5,50.9,Dept_12,8.867794909330688e-06
SKU003064,sku_description_3064,500.05,166.95,53.9,57.8,14.3,Dept_16,4.7416844145578115e-07
SKU003065,sku_description_3065,519.86,55.06,29.7,4.7,17.6,Dept_18,2.6480642580159664e-06
SKU003066,sku_description_3066,216.12,99.23,41.6,15.7,44.0,Dept_15,7.130509783561539e-05
SKU003067,sku_description_3067,15.04,76.27,50.3,34.0,34.1,Dept_25,7.4237821859011e-06
SKU003068,sku_description_3068,772.12,114.16,52.5,7.1,15.7,Dept_4,8.021683572696704e-06
SKU003069,sku_description_3069,202.96,159.22,53.3,56.7,44.8,Dept_13,8.440536176856819e-06
SKU003070,sku_description_3070,541.79,197.87,8.2,35.1,34.3,Dept_5,1.255037665068356e-05
SKU003071,sku_description_3071,566.18,61.28,67.2,23.0,57.0,Dept_24,2.6176680593771985e-05
SKU003072,sku_description_3072,489.18,110.81,27.8,22.8,21.8,Dept_15,5.0831838694504976e-06
SKU003073,sku_description_3073,252.39,93.25,12.1,2.7,54.3,Dept_3,2.4454230764871547e-06
SKU003074,sku_description_3074,219.06,199.79,11.0,49.0,50.0,Dept_11,4.5542778514624565e-07
SKU003075,sku_description_3075,479.34,161.8,22.9,25.7,4.9,Dept_25,1.1719641357493634e-05
SKU003076,sku_description_3076,693.28,79.48,57.3,2.6,8.3,Dept_3,3.667004181981587e-06
SKU003077,sku_description_3077,757.55,95.43,43.5,48.3,10.3,Dept_8,1.9782749809522514e-05
SKU003078,sku_description_3078,87.41,49.27,11.4,55.1,19.2,Dept_21,8.271287745840358e-06
SKU003079,sku_description_3079,126.4,151.07,4.8,39.3,43.8,Dept_21,1.2690823459125226e-05
SKU003080,sku_description_3080,755.95,169.06,4.2,58.9,46.6,Dept_10,2.4182053541275197e-05
SKU003081,sku_description_3081,590.02,193.0,39.1,33.1,47.9,Dept_1,1.3752056876217957e-07
SKU003082,sku_description_3082,706.75,113.21,71.4,6.9,57.3,Dept_18,8.771092942379786e-06
SKU003083,sku_description_3083,164.5,134.17,52.5,58.1,31.8,Dept_24,1.1015668291639291e-05
SKU003084,sku_description_3084,471.31,89.27,73.3,19.3,12.6,Dept_23,5.187816873071765e-07
SKU003085,sku_description_3085,561.81,121.86,30.1,43.5,49.2,Dept_23,7.655760579356595e-06
SKU003086,sku_description_3086,545.05,69.81,14.4,31.2,15.4,Dept_10,2.1829957616560532e-05
SKU003087,sku_description_3087,328.3,147.56,72.7,12.2,25.6,Dept_25,1.622849794454074e-06
SKU003088,sku_description_3088,15.27,4.64,66.1,24.6,1.8,Dept_17,9.240497612251851e-06
SKU003089,sku_description_3089,467.59,5.79,53.8,25.4,43.0,Dept_19,8.546228053262836e-06
SKU003090,sku_description_3090,204.72,143.25,80.1,45.8,50.0,Dept_12,5.776205404882295e-06
SKU003091,sku_description_3091,361.85,186.14,57.5,18.2,1.9,Dept_4,0.0003267168274465326
SKU003092,sku_description_3092,766.19,126.49,48.3,59.6,17.6,Dept_8,6.3788194121178235e-06
SKU003093,sku_description_3093,321.03,145.33,46.2,49.9,31.3,Dept_7,0.00016890652633845885
SKU003094,sku_description_3094,672.32,164.8,56.3,38.0,9.8,Dept_16,3.0087327650297536e-06
SKU003095,sku_description_3095,153.27,72.4,47.5,32.3,6.8,Dept_1,1.4407448725301392e-05
SKU003096,sku_description_3096,538.95,21.71,26.0,45.1,33.4,Dept_2,5.4472966655817655e-06
SKU003097,sku_description_3097,781.67,186.63,85.9,57.3,52.2,Dept_2,3.006850659053308e-06
SKU003098,sku_description_3098,84.21,187.72,86.3,59.9,45.6,Dept_14,4.39549891679556e-06
SKU003099,sku_description_3099,9.63,88.42,16.7,52.4,24.3,Dept_14,2.8142753757179545e-06
SKU003100,sku_description_3100,348.57,43.51,48.7,3.8,16.2,Dept_16,1.1774235477432434e-05
SKU003101,sku_description_3101,76.82,178.48,71.5,58.0,53.5,Dept_23,5.5762569393850985e-06
SKU003102,sku_description_3102,599.46,141.71,6.8,44.5,46.7,Dept_25,7.718520324277206e-06
SKU003103,sku_description_3103,731.9,1.74,12.9,37.6,48.7,Dept_20,3.7192967276473583e-06
SKU003104,sku_description_3104,348.91,21.63,50.0,12.3,55.1,Dept_25,6.640889742379361e-06
SKU003105,sku_description_3105,209.19,196.64,4.5,9.3,53.8,Dept_7,2.326544285174964e-06
SKU003106,sku_description_3106,349.22,7.72,75.3,28.6,25.9,Dept_15,8.334623859113188e-06
SKU003107,sku_description_3107,579.59,56.58,78.8,43.8,46.5,Dept_8,6.1843016506489535e-06
SKU003108,sku_description_3108,10.22,109.74,66.8,45.3,55.7,Dept_11,4.5441313373969983e-07
SKU003109,sku_description_3109,472.79,36.95,74.4,33.8,5.8,Dept_1,8.459135931513756e-06
SKU003110,sku_description_3110,491.79,46.49,61.1,48.7,46.3,Dept_6,7.976682300034933e-06
SKU003111,sku_description_3111,511.24,70.66,14.5,35.6,40.2,Dept_4,0.0002564989661889919
SKU003112,sku_description_3112,195.89,53.98,4.6,27.0,33.7,Dept_10,3.714651664707677e-06
SKU003113,sku_description_3113,572.1,160.69,76.6,23.2,38.3,Dept_19,2.1587719777356968e-05
SKU003114,sku_description_3114,75.84,100.1,64.2,18.8,58.6,Dept_21,3.8796139787170835e-06
SKU003115,sku_description_3115,161.82,55.8,37.1,49.6,52.7,Dept_14,5.421866612134595e-06
SKU003116,sku_description_3116,702.34,62.69,72.1,14.7,59.1,Dept_3,2.562085856945109e-06
SKU003117,sku_description_3117,591.76,8.07,6.7,54.2,44.5,Dept_19,6.32117184198069e-05
SKU003118,sku_description_3118,13.96,9.97,30.1,19.9,1.6,Dept_12,9.519494744737634e-07
SKU003119,sku_description_3119,200.96,143.61,32.1,26.7,21.3,Dept_5,4.737849388717699e-06
SKU003120,sku_description_3120,173.88,22.67,11.2,10.6,6.1,Dept_20,7.407379369964434e-06
SKU003121,sku_description_3121,218.83,95.21,67.3,8.5,30.2,Dept_22,4.341673013206623e-06
SKU003122,sku_description_3122,200.31,168.49,70.4,10.2,14.0,Dept_7,1.705614757394109e-05
SKU003123,sku_description_3123,52.83,73.75,53.3,44.4,17.0,Dept_2,3.216249270857126e-05
SKU003124,sku_description_3124,368.78,69.22,38.8,41.9,7.3,Dept_23,2.8405712534977866e-06
SKU003125,sku_description_3125,586.99,174.62,55.4,42.7,39.3,Dept_22,2.7409907609328593e-05
SKU003126,sku_description_3126,486.57,172.98,81.1,51.3,55.2,Dept_12,9.832764553218274e-07
SKU003127,sku_description_3127,539.28,176.04,33.5,13.8,40.5,Dept_3,5.016287911506702e-06
SKU003128,sku_description_3128,67.68,114.43,31.4,17.0,39.8,Dept_7,3.209022312846033e-05
SKU003129,sku_description_3129,761.34,190.47,56.8,57.8,55.2,Dept_19,4.583133122490201e-05
SKU003130,sku_description_3130,671.28,163.81,62.2,8.2,23.4,Dept_9,9.291096580502195e-06
SKU003131,sku_description_3131,644.66,83.19,42.3,18.2,53.8,Dept_20,6.061756539682416e-07
SKU003132,sku_description_3132,658.92,125.95,77.6,57.8,42.4,Dept_25,5.326735741258674e-07
SKU003133,sku_description_3133,746.37,24.45,33.0,33.8,5.8,Dept_20,3.21402770712568e-06
SKU003134,sku_description_3134,436.77,110.31,58.4,55.8,42.8,Dept_15,7.699255721826935e-06
SKU003135,sku_description_3135,162.62,52.7,60.8,48.7,6.5,Dept_11,3.1640899555938e-05
SKU003136,sku_description_3136,494.58,56.78,27.9,57.1,43.0,Dept_6,7.256873779131282e-06
SKU003137,sku_description_3137,595.08,25.23,3.7,44.8,15.4,Dept_23,4.157355283152374e-06
SKU003138,sku_description_3138,591.12,71.7,74.7,17.2,1.3,Dept_11,4.365202211412394e-05
SKU003139,sku_description_3139,418.59,96.33,44.5,46.0,36.1,Dept_15,1.2865846400253455e-05
SKU003140,sku_description_3140,57.56,120.11,10.4,24.7,41.9,Dept_23,5.2512966040060386e-05
SKU003141,sku_description_3141,298.78,61.04,86.3,11.3,55.6,Dept_25,6.385645037232607e-06
SKU003142,sku_description_3142,736.85,158.47,28.1,16.4,2.3,Dept_7,3.6675155630144723e-06
SKU003143,sku_description_3143,468.81,104.24,43.8,19.0,59.4,Dept_17,1.1576006933443019e-07
SKU003144,sku_description_3144,432.05,127.65,44.6,8.0,46.2,Dept_8,8.288934986604977e-05
SKU003145,sku_description_3145,217.28,55.7,34.6,25.3,57.1,Dept_14,2.8343339290824012e-05
SKU003146,sku_description_3146,296.65,162.85,15.3,56.7,16.2,Dept_4,1.4258235954275373e-05
SKU003147,sku_description_3147,716.59,124.89,64.0,13.3,30.3,Dept_3,1.0694328898577749e-07
SKU003148,sku_description_3148,534.17,172.48,19.2,58.7,33.8,Dept_1,4.0855502782072345e-05
SKU003149,sku_description_3149,630.55,32.07,62.0,30.2,39.0,Dept_16,3.221965957767347e-05
